,round,start_seconds,end_seconds,round_duration,ct_eq_val,t_eq_val,is_bomb_planted,bomb_site,past_halftime,de_overpass,de_cache,de_mirage,de_inferno,de_train,de_dust2,de_cbble,de_nuke,PISTOL_ROUND,ECO,SEMI_ECO,NORMAL,FORCE_BUY,t_lethal_nades_eff,ct_lethal_nades_eff,t_util_nades_eff,ct_util_nades_eff,winner_side_class,terrorist_win,counterterrorist_win
725,10,797.443,851.6051,54.16210000000001,30100,3300,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,12,0,2,1,0,1
726,11,851.6051,974.6682,123.06309999999996,27800,21850,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,6,1,3,-1,0,1
727,12,974.6682,1043.036,68.3678000000001,29250,23050,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,4,5,6,1,1,0
728,13,1043.036,1090.323,47.28700000000004,33100,11500,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,14,1,2,1,0,1
729,14,1090.323,1166.789,76.46599999999991,32700,5850,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5,0,6,1,0,1
730,15,1166.789,1234.813,68.0240000000001,33050,16900,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,6,6,3,-1,0,1
731,16,1268.9260000000004,1328.0220000000004,59.096,3600,4300,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,0,1,1,0
732,17,1328.0220000000004,1385.928,57.905999999999494,17100,6300,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,1,3,1,0,1
733,18,1385.928,1434.013,48.085000000000036,20500,1200,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,1,1,0,1
734,19,1434.013,1514.504,80.49099999999999,28500,22400,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,10,8,1,5,-1,0,1
735,20,1514.504,1569.136,54.63200000000007,18200,19600,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6,3,3,2,1,1,0
736,21,1569.136,1628.8270000000002,59.69100000000026,21850,2500,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4,1,5,1,0,1
737,22,1628.8270000000002,1722.836,94.00899999999979,29650,19100,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,7,5,3,5,-1,0,1
738,23,1722.836,1836.297,113.461,22500,18500,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5,2,2,4,-1,1,0
739,24,1836.297,1897.477,61.180000000000064,5900,18700,1,-1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,8,4,3,0,-1,1,0
740,25,1897.477,1966.91,69.43299999999999,17250,25900,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,10,2,2,4,1,1,0
741,26,1966.91,2098.682,131.77200000000016,22800,21200,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5,3,3,7,1,0,1
742,27,2098.682,2134.456,35.77399999999989,27650,6800,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7,1,1,1,0,1
743,28,2134.456,2228.026,93.56999999999971,28150,17400,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,5,0,8,1,0,1
744,29,2228.026,2311.195,83.16900000000031,33050,16900,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,7,2,8,1,0,1
745,30,2311.195,2380.065,68.86999999999989,36300,19000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29,3,3,1,0,1
746,1,131.5653,209.8967,78.3314,4500,4100,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,9,3,-1,0,0
747,2,209.8967,255.4228,45.52609999999999,6050,14650,1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,-1,1,0
748,3,255.4228,321.3935,65.97070000000002,1100,21850,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,-1,1,0
749,4,321.3935,397.9702,76.57669999999995,24800,27000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,6,3,1,1,0
750,5,397.9702,544.9354,146.96519999999995,25300,24550,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,7,5,1,0,1
751,6,544.9354,613.3344,68.399,22500,16200,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,7,8,-1,0,1
752,7,613.3344,656.6359,43.301500000000026,3450,26950,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,2,0,-1,1,0
753,8,656.6359,738.6489,82.01300000000003,4100,28250,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,4,5,2,-1,1,0
754,9,738.6489,883.1232,144.47429999999997,26950,27300,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,12,3,-1,1,0
755,10,883.1232,939.788,56.66480000000002,4500,26550,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,4,3,2,-1,1,0
756,11,939.788,1017.54,77.75199999999995,20550,28250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,3,7,1,1,0
757,12,1017.54,1092.377,74.83699999999997,30850,29600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,6,4,5,1,0,1
758,13,1092.377,1157.095,64.71800000000006,33000,22300,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,5,7,6,-1,0,1
759,14,1157.095,1242.993,85.89799999999991,24000,24950,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3,7,9,1,1,0
760,15,1242.993,1290.571,47.5780000000002,31150,15900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,4,5,1,0,1
761,16,1324.787,1406.5020000000006,81.71500000000059,4450,4400,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,1,0,1
762,17,1406.5020000000006,1455.6629999999998,49.16099999999915,14200,1600,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,5,1,0,1
763,18,1455.6629999999998,1556.757,101.09400000000029,25250,21650,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6,6,9,-1,0,1
764,19,1556.757,1669.6170000000006,112.86000000000057,11400,23650,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,7,2,9,2,-1,1,0
765,20,1669.6170000000006,1732.4229999999998,62.80599999999913,8650,22050,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,9,0,1,1,0
766,21,1732.4229999999998,1882.051,149.62800000000038,28750,14450,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,5,7,-1,0,1
767,22,1882.051,1956.074,74.02299999999968,4200,22400,1,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,-1,1,0
768,23,1956.074,2023.204,67.13000000000011,1700,28250,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,6,0,-1,1,0
769,24,2023.204,2170.044,146.83999999999992,22650,22600,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,7,4,5,10,-1,1,0
770,25,2170.044,2259.342,89.29800000000023,2800,19400,1,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,6,1,-1,1,0
771,26,2259.342,2355.768,96.42599999999992,31100,27100,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,6,12,8,5,-1,1,0
772,27,2355.768,2443.812,88.04399999999987,25850,28650,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,7,3,8,5,1,1,0
773,28,2443.812,2534.677,90.86500000000022,21800,10800,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,6,6,6,1,0,1
774,29,2534.677,2589.18,54.5029999999997,29650,17050,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,7,6,5,1,0,1
775,30,2589.18,2658.644,69.4640000000004,29950,16550,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,7,8,6,-1,0,1
776,31,2696.713,2779.541,82.82799999999997,33450,27650,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,8,8,6,6,-1,1,0
777,32,2779.541,2885.8990000000013,106.35800000000154,31900,26350,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,11,8,6,1,1,0
778,33,2885.8990000000013,2942.689000000001,56.78999999999997,35350,30300,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,7,6,7,6,1,0,1
779,34,2980.852000000001,3131.264,150.41199999999893,32800,25900,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,8,17,7,9,1,0,1
780,35,3131.264,3232.593,101.32899999999971,32250,21350,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,8,5,7,1,0,1
781,36,3232.593,3316.564000000001,83.97100000000137,26650,29900,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,17,6,6,-1,0,1
782,37,3354.7740000000013,3418.286,63.51199999999835,30100,27850,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,15,7,6,-1,1,0
783,38,3418.286,3535.986,117.70000000000029,31000,27950,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,7,7,5,-1,1,0
784,39,3535.986,3653.28,117.29400000000031,31350,30500,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,7,5,7,10,1,1,0
785,40,3691.443,3773.22,81.77700000000004,35150,25500,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,7,8,6,1,0,1
786,41,3773.22,3832.627,59.40700000000015,34950,17850,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,6,4,7,1,0,1
787,1,131.7473,197.5426,65.7953,3650,4300,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,-1,0,0
788,2,197.5426,289.7532,92.2106,8250,16550,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,-1,1,0
789,3,289.7532,342.3331,52.57990000000001,2300,19550,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,5,0,-1,1,0
790,4,342.3331,435.4675,93.13439999999996,23800,25450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,6,4,1,1,0
791,5,435.4675,565.696,130.22850000000003,24400,24250,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,5,9,10,1,0,1
792,6,565.696,633.3233,67.62729999999999,28600,18300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,7,5,-1,0,1
793,7,633.3233,697.3336,64.01030000000003,6100,24150,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,6,1,-1,1,0
794,8,697.3336,768.7033,71.36969999999997,1400,25250,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,0,6,0,1,1,0
795,9,768.7033,866.3159,97.61260000000004,30750,22650,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,6,8,6,-1,0,1
796,10,866.3159,948.8341,82.51819999999998,9050,27150,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,3,0,-1,1,0
797,11,948.8341,1028.675,79.84089999999992,1400,27450,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,8,0,-1,1,0
798,12,1028.675,1159.044,130.36899999999991,24150,27550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,6,7,1,1,0
799,13,1159.044,1231.792,72.74800000000005,27300,22050,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,7,7,5,-1,0,1
800,14,1231.792,1327.901,96.10900000000015,8600,21800,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,0,7,1,1,1,0
801,15,1327.901,1397.063,69.16199999999981,27600,15450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,7,7,1,0,1
802,16,1431.213,1497.071,65.85800000000017,3600,4350,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,-1,0,1
803,17,1497.071,1576.943,79.87199999999984,7700,18700,1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5,0,8,1,-1,1,0
804,18,1576.943,1624.951,48.00800000000004,1100,20300,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,-1,1,0
805,19,1624.951,1719.808,94.85699999999996,23750,23800,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,8,6,1,1,0
806,20,1719.808,1777.727,57.9190000000001,28500,21950,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,6,1,0,1
807,21,1777.727,1857.333,79.60599999999977,28100,5900,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,0,7,1,0,1
808,22,1857.333,1922.846,65.51300000000015,30350,20100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,2,3,1,0,1
809,23,1922.846,2005.913,83.06699999999978,27350,16500,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,4,4,1,0,1
810,24,2005.913,2098.906,92.99300000000015,31100,17000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,5,1,0,1
811,25,2098.906,2160.99,62.083999999999826,27500,15300,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,4,4,1,0,1
812,1,131.4936,217.8264,86.33280000000002,4250,3650,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
813,2,217.8264,325.5272,107.7008,16300,6600,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1,0,1
814,3,325.5272,393.1042,67.577,19250,1600,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,0,1
815,4,393.1042,518.2156,125.1114,28400,25400,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,3,9,6,1,0,1
816,5,518.2156,615.7173,97.50170000000004,29700,22300,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,4,8,3,-1,0,1
817,6,615.7173,684.9525,69.23519999999996,7850,19100,1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,4,3,-1,1,0
818,7,684.9525,778.0742,93.12170000000003,1300,25900,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,0,8,0,-1,1,0
819,8,778.0742,850.1877,72.11349999999993,19150,25900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,0,11,7,-1,1,0
820,9,850.1877,944.6078,94.42010000000003,2950,25350,1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,1,6,0,-1,1,0
821,10,944.6078,1050.1660000000004,105.5582000000004,29250,25800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11,3,6,4,-1,1,0
822,11,1050.1660000000004,1093.23,43.063999999999616,4500,22800,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,5,1,-1,1,0
823,12,1093.23,1229.698,136.46800000000007,25400,28200,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,2,6,4,1,1,0
824,13,1229.698,1324.901,95.20299999999996,27550,20600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,4,9,4,-1,0,1
825,14,1324.901,1457.27,132.36899999999991,1300,25500,1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,0,5,0,-1,1,0
826,15,1457.27,1541.694,84.42399999999998,19700,23100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,2,5,4,1,1,0
827,16,1575.858,1671.217,95.35900000000015,3700,3650,1,-1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,1,-1,0,1
828,17,1671.217,1734.743,63.52599999999985,5400,13850,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
829,18,1734.743,1805.167,70.4240000000002,17750,1700,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,0,4,1,0,1
830,19,1805.167,1942.448,137.28099999999972,25550,14200,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,4,7,1,0,1
831,20,1942.448,2057.188,114.74000000000022,30000,18700,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,9,-1,0,1
832,21,2057.188,2123.889,66.70100000000002,5550,22000,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,-1,1,0
833,22,2123.889,2174.729,50.839999999999684,4300,24000,1,-1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,7,0,-1,1,0
834,23,2174.729,2249.6420000000007,74.91300000000092,21550,24500,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,4,6,7,1,1,0
835,24,2249.6420000000007,2320.692,71.04999999999927,28550,21250,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,5,1,0,1
836,25,2320.692,2392.258,71.5659999999998,28750,18250,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,3,7,1,0,1
837,26,2392.258,2487.006,94.74800000000003,30400,11950,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,2,7,1,0,1
838,1,131.5903,196.2745,64.68419999999998,4500,3600,1,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-1,0,0
839,2,196.2745,246.5323,50.2578,3500,18200,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,-1,1,0
840,3,246.5323,333.795,87.26270000000002,2000,20500,1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,6,0,-1,1,0
841,4,333.795,393.0341,59.23910000000001,25550,25100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,9,2,5,1,1,0
842,5,393.0341,455.5591,62.524999999999984,26150,12300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4,5,1,0,1
843,6,455.5591,577.6987,122.13960000000004,27900,2050,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,8,1,0,1
844,7,577.6987,681.1559,103.45719999999994,29350,21500,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,5,7,-1,0,1
845,8,681.1559,787.4452,106.28930000000004,22500,22500,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,2,8,4,-1,1,0
846,9,787.4452,857.7623,70.31709999999998,3050,27450,1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,8,0,-1,1,0
847,10,857.7623,935.6368,77.87450000000003,14650,27450,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,9,5,-1,1,0
848,11,935.6368,994.0466,58.40980000000002,3050,25300,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,-1,1,0
849,12,994.0466,1093.968,99.92140000000006,28550,26000,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,1,9,4,-1,1,0
850,13,1093.968,1200.007,106.039,19000,27650,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,2,10,4,-1,1,0
851,14,1200.007,1272.608,72.6009999999999,20400,25450,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,6,3,-1,1,0
852,15,1272.608,1366.364,93.75600000000007,19050,28250,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,4,7,1,1,0
853,16,1400.553,1465.08,64.52700000000004,4300,4500,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,-1,0,1
854,17,1465.08,1537.4160000000006,72.33600000000071,6700,14550,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,5,0,-1,1,0
855,18,1537.4160000000006,1610.675,73.25899999999933,2600,20500,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5,1,6,0,-1,1,0
856,19,1610.675,1698.203,87.52800000000002,22450,23600,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,6,2,-1,1,0
857,20,1698.203,1793.884,95.68100000000004,3950,27750,1,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5,1,6,1,-1,1,0
858,21,1793.884,1891.27,97.38599999999997,28300,29250,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,6,7,1,1,1,0
859,22,1891.27,1965.327,74.05700000000024,25550,24100,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,4,4,1,0,1
860,23,1965.327,2049.194,83.86699999999973,25000,16300,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,5,3,5,-1,0,1
861,24,2049.194,2114.724,65.5300000000002,2550,23750,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2,3,0,-1,1,0
862,25,2114.724,2192.739,78.01499999999987,6250,26750,1,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,6,5,7,1,-1,1,0
863,26,2192.739,2275.339,82.59999999999991,25050,29500,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,2,6,4,-1,1,0
864,27,2275.339,2344.968,69.62899999999989,4250,29700,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,1,1,0
865,28,2344.968,2439.35,94.38200000000006,30850,22550,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,9,6,6,1,0,1
866,29,2439.35,2527.504,88.154,25000,14300,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,3,3,1,0,1
867,1,131.0478,192.9345,61.88670000000002,3650,4350,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
868,2,192.9345,327.9715,135.03699999999998,18200,7450,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,6,1,0,1
869,3,327.9715,379.2517,51.280200000000036,20850,5550,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,2,1,0,1
870,4,379.2517,476.6185,97.36679999999996,26550,19600,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,5,2,7,-1,0,1
871,5,476.6185,611.6398,135.02130000000002,11050,24600,1,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,6,0,1,1,0
872,6,611.6398,661.872,50.23219999999992,24850,4900,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1
873,7,661.872,765.4337,103.56170000000007,27950,14200,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,4,4,-1,0,1
874,8,765.4337,908.8088,143.37509999999997,21150,23400,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,4,3,1,1,0
875,9,908.8088,1043.83,135.0211999999999,23500,17500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,2,7,1,0,1
876,10,1043.83,1122.44,78.61000000000013,31550,11750,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,0,4,1,0,1
877,11,1122.44,1214.457,92.01699999999985,30350,8400,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,9,3,5,-1,0,1
878,12,1214.457,1301.905,87.44800000000009,3550,24200,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,4,2,1,-1,1,0
879,13,1301.905,1365.45,63.545000000000066,3350,25500,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,6,0,-1,1,0
880,14,1365.45,1445.64,80.19000000000005,28750,26600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,8,3,1,1,0
881,15,1445.64,1607.694,162.05399999999986,30250,28650,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,2,6,6,1,0,1
882,16,1641.875,1714.885,73.00999999999998,3700,4300,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,2,0,-1,0,1
883,17,1714.885,1799.08,84.19499999999994,7800,16500,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,4,2,1,1,1,0
884,18,1799.08,1873.7,74.62000000000012,23350,3800,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,1,1,0,1
885,19,1873.7,2010.599,136.89899999999992,24450,21700,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,14,4,11,-1,0,1
886,20,2010.599,2136.172,125.57300000000008,17850,19550,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,7,5,6,1,1,0
887,21,2136.172,2177.002,40.82999999999993,21000,2550,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,23,0,2,1,0,1
888,22,2177.002,2283.786,106.78400000000009,28650,11850,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,9,2,10,1,0,1
889,23,2283.786,2360.347,76.56100000000015,28950,1700,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,15,0,5,-1,0,1
890,24,2360.347,2469.869,109.52199999999992,27850,27350,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6,10,7,5,1,1,0
891,25,2469.869,2541.251,71.38200000000006,26850,1600,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,4,1,0,1
892,26,2541.251,2617.327,76.07600000000002,25650,5150,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,3,1,0,1
893,27,2617.327,2684.72,67.39299999999957,28150,26850,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,57,7,3,1,0,1
894,28,2684.72,2782.666,97.94599999999993,31850,22600,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,12,7,6,1,0,1
895,29,2782.666,2883.802,101.13600000000042,33600,14950,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,15,0,7,1,0,1
896,1,131.2356,185.1063,53.8707,4250,2800,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
897,2,185.1063,259.9998,74.89349999999997,18850,5200,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,-1,0,1
898,3,259.9998,344.9979,84.99810000000002,9450,22150,1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,1,7,0,-1,1,0
899,4,344.9979,415.7463,70.7484,1300,23150,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,8,1,-1,1,0
900,5,415.7463,573.6982,157.95190000000005,23850,25550,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,2,8,5,-1,1,0
901,6,573.6982,651.2977,77.59949999999992,13000,23300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,4,11,3,-1,1,0
902,7,651.2977,764.7954,113.4977,9450,21700,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,1,10,1,-1,1,0
903,8,764.7954,856.8637,92.06830000000002,31800,21100,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,10,12,2,-1,1,0
904,9,856.8637,950.7151,93.8514,5800,29200,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,0,8,1,-1,1,0
905,10,950.7151,1042.94,92.22490000000003,28150,26350,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,10,9,5,1,1,0
906,11,1042.94,1124.684,81.7439999999999,29550,20650,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,3,10,4,-1,0,1
907,12,1124.684,1176.928,52.24400000000014,6650,26250,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,0,5,3,1,1,0
908,13,1176.928,1291.193,114.26499999999987,29900,20700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,6,7,5,1,0,1
